Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://werderpower-nf.de/index.php?action=guestbook&id=64&page=1&site=profile&type=DESC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-01-23,2024-08-13,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://werderpower.de/index.php?action=guestbook&id=64&page=1&site=profile&type=ASC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-05-06,2024-09-01,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://werderpower.de/index.php?action=guestbook&id=64&page=1&site=profile&type=DESC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-02-10,2024-08-26,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://werderpower.de/index.php?action=guestbook&id=64&site=profile,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2023-10-05,2024-08-16,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://werderpowernf.de/index.php?action=guestbook&id=64&site=profile,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-04-25,2024-08-21,false,false
0,what we talk about when we talk about art - smallstuff,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry050512-203234&m=05&y=05,http://www.makemyyard.com/,makemyyard,13147,88,true,false,false,true,false,false,false,false,2023-08-26,2024-05-15,false,false
0,what we talk about when we talk about art - smallstuff,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry050512-203234&m=05&y=05,http://www.makemyyard.com/,http://www.makemyyard.com/,13147,88,true,false,false,true,false,false,false,false,2023-08-26,2024-05-15,false,false
0,what we talk about when we talk about art - Oddly Enough,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry050517-124354&m=05&y=05,http://www.makemyyard.com/,makemyyard,15666,90,true,false,false,true,false,false,false,false,2023-09-29,2024-05-22,false,false
0,what we talk about when we talk about art - Oddly Enough,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry050517-124354&m=05&y=05,http://www.makemyyard.com/,http://www.makemyyard.com/,15666,90,true,false,false,true,false,false,false,false,2023-09-29,2024-05-22,false,false
0,what we talk about when we talk about art - the turner prize,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry051207-100732&m=12&y=05,http://www.makemyyard.com/,makemyyard,11559,94,true,false,false,true,false,false,false,false,2023-12-27,2024-05-23,false,false
0,what we talk about when we talk about art - the turner prize,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry051207-100732&m=12&y=05,http://www.makemyyard.com/,http://www.makemyyard.com/,11559,94,true,false,false,true,false,false,false,false,2023-12-27,2024-05-23,false,false
0,what we talk about when we talk about art - Jan Christensen- online broad cast,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry060601-110802&m=06&y=06,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,http://www.makemyyard.com/nike-air-forc ... y-merry_en,6239,79,true,false,false,true,false,false,false,false,2024-03-18,2024-05-25,false,false
0,what we talk about when we talk about art - Jan Christensen- online broad cast,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry060601-110802&m=06&y=06,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,6239,79,true,false,false,true,false,false,false,false,2024-03-18,2024-05-25,false,false
0,what we talk about when we talk about art - on sex etc.,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry061015-231239&m=10&y=06,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,http://www.makemyyard.com/nike-air-forc ... y-merry_en,25590,122,true,false,false,true,false,false,false,false,2023-08-12,2024-05-29,false,false
0,what we talk about when we talk about art - on sex etc.,http://wwtawwtaa.lmt.vitakuben.org/comments.php?entry=entry061015-231239&m=10&y=06,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,25590,122,true,false,false,true,false,false,false,false,2023-08-12,2024-05-29,false,false
0,Ein Huf für alle Jahreszeiten?,http://www.barhufpflege-niedersachsen.de/natural-hoof-care/huf_jahreszeiten.html,http://www.makemyyard.com/,makemyyard,8516,9656,false,false,false,true,false,false,false,false,2024-01-28,2024-08-20,false,false
0,Erfahrungsberichte rund um die Offenstallhaltung,http://www.barhufpflege-niedersachsen.de/offenstall/erfahrungen-offenstallhaltung.html,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,6117,7042,true,false,false,true,false,false,false,false,2023-08-11,2024-04-06,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=64137,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2024-05-13,2024-08-29,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=64998,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2024-07-12,2024-07-12,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=65913,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2024-03-22,2024-08-29,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=66935,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2023-12-28,2024-07-29,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=67219,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2023-12-30,2024-08-01,false,false
0,无尘锯|锯美无尘锯|地板切割无尘锯|木工DIY台锯-台州市龙诚工具制造有限公司 - 留言本,http://www.longchenggj.com/plus/guestbook.php?gotopagerank&pageno=6347&totalresult=67288,http://www.makemyyard.com/,[主页],11,23,false,false,false,false,false,false,true,false,2024-02-08,2024-07-18,false,false
0,Núcleo de Fotografia,http://www.montargil.com/fotografia/details.php?image_id=323&mode=search,http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,"http://www.makemyyard.com/"">makemyyard</a>",6984,23,true,false,false,true,false,false,false,false,2024-01-25,2024-08-06,false,false
0,Núcleo de Fotografia,http://www.montargil.com/fotografia/details.php?image_id=485,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",13055,16,true,false,false,true,false,false,false,false,2024-03-27,2024-08-14,false,false
0,Scorsese’s ‘The Wolf of Wallstreet’ Possible Release Date Push. – Movie Smack Talk,http://www.moviesmacktalk.com/news/scorseses-wolf-wallstreet-possible-release-date-push/,https://www.makemyyard.com/,เว็บแท่งหวยออนไลน์,1256,1256,true,false,true,true,false,false,false,false,2024-02-14,2024-05-27,false,false
0,My Life Is Dope - Something Awesome Happened Today,http://www.mylifeisdope.com/view/2,http://www.makemyyard.com/,makemyyard,15456,6270,false,false,false,true,false,false,false,false,2024-02-20,2024-09-01,false,false
0,Galeries::Japon::Asakusa::DSCF1759 (Large).JPG - フランス人のOlivierのWeblog,http://www.olivier.aufrant.fr/index.php/gallery/japon/asakusa/dscf1759-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en,site,5253,6839,false,false,false,true,false,false,false,false,2024-05-18,2024-08-22,false,false
0,Galeries::Japon::Asakusa::DSCF1759 (Large).JPG - フランス人のOlivierのWeblog,http://www.olivier.aufrant.fr/index.php/gallery/japon/asakusa/dscf1759-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en%5Dwomens,www.makemyyard.com/womens...,5253,6839,true,false,false,true,false,false,false,false,2024-05-18,2024-08-22,false,false
0,Galeries::Japon::Harajuku et Yoyogi Parc::DSCF1956 (Large).JPG - フランス人のOlivierのWeblog,http://www.olivier.aufrant.fr/index.php/gallery/japon/harajuku-et-yoyogi-parc/dscf1956-large,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","www.makemyyard.com/""...",5226,4284,true,false,false,true,false,false,false,false,2024-02-13,2024-08-25,false,false
0,Galeries::Japon::Kawagoe::DSCF1876 (Large).JPG - フランス人のOlivierのWeblog,http://www.olivier.aufrant.fr/index.php/gallery/japon/kawagoe/dscf1876-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en%22%3Ewomens,www.makemyyard.com/womens...,9725,7849,true,false,false,true,false,false,false,false,2024-01-12,2024-08-27,false,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6173,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en,womens nike shox c #37082,35,27,false,false,false,true,false,false,false,false,2024-08-18,2024-08-18,true,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6229,http://www.makemyyard.com/,make #33074,36,45,false,false,false,true,false,false,false,false,2024-01-20,2024-06-23,false,true
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6323,http://www.makemyyard.com/,make #33074,35,34,false,false,false,true,false,false,false,false,2024-05-20,2024-07-14,false,true
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6329,http://www.makemyyard.com/,make #33074,34,32,false,false,false,true,false,false,false,false,2024-06-07,2024-06-07,false,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6531,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #28839,30,33,false,false,false,true,false,false,false,false,2024-05-08,2024-05-08,false,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6854,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #22420,26,33,false,false,false,true,false,false,false,false,2024-05-13,2024-07-16,false,true
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6858,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #23172,27,31,false,false,false,true,false,false,false,false,2024-07-29,2024-07-29,false,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6864,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #22420,26,32,false,false,false,true,false,false,false,false,2024-06-13,2024-06-13,false,false
0,Wilkommen bei RvK - Shoutbox,http://www.rvk-clan.de/shout/index.php?action=archiv&page=6870,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #23172,27,27,false,false,false,true,false,false,false,false,2024-08-22,2024-08-22,true,false
0,Salespro.co.kr,http://www.salespro.co.kr/network/forum/forum_view.asp?cd=2&fid=10000001&number=876&page=1&searchtext&searchtype,http://www.makemyyard.com/,makemyyard,2731,1172,false,false,false,true,false,false,false,false,2024-02-18,2024-08-16,false,false
0,Salespro.co.kr,http://www.salespro.co.kr/network/forum/forum_view.asp?cd=2&fid=10000013&number=109&page=1&searchtext&searchtype,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,3134,1034,false,false,false,true,false,false,false,false,2023-08-13,2024-08-16,false,false
0,青岛少海茶叶有限公司-在线反馈,http://www.shaohaitea.com/plus/guestbook.php?gotopagerank&lang=gb2312&pageno=76691&totalresult=767177,http://www.makemyyard.com/nike-air-force-1-flyknit-high-g,[主页],11,30,false,false,false,false,false,false,true,false,2024-03-31,2024-03-31,false,false
0,Football et proxénétisme - La vie est belle,http://www.vie-quotidienne.org/quoti-blog/index.php?2006%2F02%2F28%2F25-football-et-proxenetisme,http://www.makemyyard.com/%5Dmakemyyard%5B/url%5D,www.makemyyard.com/]makem...,9161,2882,true,false,false,true,false,false,false,false,2024-02-10,2024-08-24,false,false
0,Football et proxénétisme - La vie est belle,http://www.vie-quotidienne.org/quoti-blog/index.php?2006%2F02%2F28%2F25-football-et-proxenetisme,http://www.makemyyard.com/,makemyyard,9161,2882,false,false,false,true,false,false,false,false,2024-01-10,2024-08-24,false,false
0,Grippe Aviaire - Enfin des nouvelles - La vie est belle,http://www.vie-quotidienne.org/quoti-blog/index.php?2006%2F03%2F15%2F37-grippe-aviaire-enfin-des-nouvelles,http://www.makemyyard.com/,makemyyard,3087,2743,false,false,false,true,false,false,false,false,2023-12-22,2024-08-30,false,false
0,Grippe Aviaire - Enfin des nouvelles - La vie est belle,http://www.vie-quotidienne.org/quoti-blog/index.php?2006%2F03%2F15%2F37-grippe-aviaire-enfin-des-nouvelles,http://www.makemyyard.com/%5Dmakemyyard%5B/url%5D,www.makemyyard.com/]makem...,3087,2743,true,false,false,true,false,false,false,false,2024-02-18,2024-08-30,false,false
0,Google est ton ami - La vie est belle,http://www.vie-quotidienne.org/quoti-blog/index.php?2007%2F02%2F05%2F74-google-est-ton-ami,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,www.makemyyard.com/nike-a...,20432,2509,true,false,false,true,false,false,false,false,2024-02-09,2024-08-18,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5255,11,false,false,false,true,false,false,false,false,2024-01-26,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5255,11,false,false,false,true,false,false,false,false,2024-02-09,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5255,11,false,false,false,true,false,false,false,false,2023-09-29,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5255,11,false,false,false,true,false,false,false,false,2024-02-09,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5255,11,false,false,false,true,false,false,false,false,2023-11-27,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://www.vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-bag-at-belk-mkwholesale_en,mk bag at belk,5326,13,false,false,false,true,false,false,false,false,2024-01-25,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://www.vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-wallet-leopard-mkwholesale_en,mk wallet leopard,5326,13,false,false,false,true,false,false,false,false,2024-01-25,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://www.vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/kohls-mk-bags-mkwholesale_en,kohls mk bags,5326,13,false,false,false,true,false,false,false,false,2024-02-23,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://www.vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-hobo-nyc-store-mkwholesale_en,mk hobo nyc store,5326,13,false,false,false,true,false,false,false,false,2023-11-27,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://www.vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-bags-red-light-mkwholesale_en,mk bags red light,5326,13,false,false,false,true,false,false,false,false,2023-11-27,2024-08-08,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5777,11,false,false,false,true,false,false,false,false,2024-01-25,2024-07-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5777,11,false,false,false,true,false,false,false,false,2024-02-12,2024-07-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5777,11,false,false,false,true,false,false,false,false,2024-01-16,2024-07-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5777,11,false,false,false,true,false,false,false,false,2024-02-04,2024-07-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5777,11,false,false,false,true,false,false,false,false,2024-01-16,2024-07-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5876,11,false,false,false,true,false,false,false,false,2024-08-03,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5876,11,false,false,false,true,false,false,false,false,2024-08-03,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5876,11,false,false,false,true,false,false,false,false,2024-08-03,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5876,11,false,false,false,true,false,false,false,false,2024-08-03,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://www.vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5876,11,false,false,false,true,false,false,false,false,2024-08-03,2024-08-29,false,false
0,Kasuto.net :: Post Your Own Fan Works,http://www.vintage-garage.eu/efiction/reviews.php?item=2786&offset=30&type=ST,http://www.makemyyard.com/,makemyyard,1273,77,false,false,false,true,false,false,false,false,2024-05-20,2024-05-20,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://www.werderpower-nf.de/index.php?action=guestbook&id=64&site=profile,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-02-16,2024-08-10,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://www.werderpower.de/index.php?action=guestbook&id=64&page=1&site=profile&type=ASC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-04-26,2024-07-08,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://www.werderpower.de/index.php?action=guestbook&id=64&page=1&site=profile&type=DESC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-04-16,2024-05-17,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://www.werderpower.de/index.php?action=guestbook&id=64&site=profile,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-03-03,2024-07-31,false,false
0,O.W.F.C. Werderpower-NF.de - Werder Bremen Fanclub,http://www.werderpowernf.de/index.php?action=guestbook&id=64&page=1&site=profile&type=DESC,http://www.makemyyard.com/,makemyyard,2602,5,false,false,false,true,false,false,false,false,2024-02-19,2024-08-13,false,false
0,Antiques,https://activdirectory.net/Arts/Antiques/?p=2281,https://makemyyard.com/,หนังออนไลน์ หอแต๊วแตก ภาค 1,72,92,false,false,false,true,false,false,false,false,2024-02-11,2024-05-10,false,true
0,2024/04/21 Part 110 - High quality Backlink service - 2024-04 - Find,https://backlinkup.co/vcardfree/business-domain/2024-04-21-110.html,https://makemyyard.com/,makemyyard.com,1012,1048,true,false,false,false,false,false,true,false,2024-08-31,2024-08-31,true,false
0,Dot COM - Get High Quality Backlinks 2024/04/20/67,https://bitcoinmix.biz/domain/list-com.php?part=2024%2F04%2F20%2F67,https://makemyyard.com/,makemyyard.com,1003,1256,true,false,false,false,false,false,true,false,2024-05-27,2024-08-08,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=14&pollID=17&site=polls&sorttype=DESC,http://www.makemyyard.com/nike-kd-bhm-2014-sneakerclearance_fr,nike kd bhm 2014,5214,16,false,false,false,true,false,false,false,false,2023-08-10,2024-06-28,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=14&pollID=17&site=polls&sorttype=DESC,http://www.makemyyard.com/zx-flux-rouge-rose-sneakerclearance_fr,zx flux rouge rose,5214,16,false,false,false,true,false,false,false,false,2024-02-08,2024-06-28,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=14&pollID=17&site=polls&sorttype=DESC,http://www.makemyyard.com/jordan-5-gs-gris-sneakerclearance_fr,jordan 5 gs gris,5214,16,false,false,false,true,false,false,false,false,2023-10-11,2024-06-28,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=14&pollID=17&site=polls&sorttype=DESC,http://www.makemyyard.com/kd-7-blanc-rose-or-sneakerclearance_fr,kd 7 blanc rose or,5214,16,false,false,false,true,false,false,false,false,2024-02-25,2024-06-28,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=14&pollID=17&site=polls&sorttype=DESC,http://www.makemyyard.com/nike-kd-8-gris-or-sneakerclearance_fr,nike kd 8 gris or,5214,16,false,false,false,true,false,false,false,false,2024-02-25,2024-06-28,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=19&pollID=17&site=polls&sorttype=ASC,http://www.makemyyard.com/nike-kd-bhm-2014-sneakerclearance_fr,nike kd bhm 2014,5215,16,false,false,false,true,false,false,false,false,2023-09-15,2024-06-25,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=19&pollID=17&site=polls&sorttype=ASC,http://www.makemyyard.com/zx-flux-rouge-rose-sneakerclearance_fr,zx flux rouge rose,5215,16,false,false,false,true,false,false,false,false,2024-02-03,2024-06-25,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=19&pollID=17&site=polls&sorttype=ASC,http://www.makemyyard.com/jordan-5-gs-gris-sneakerclearance_fr,jordan 5 gs gris,5215,16,false,false,false,true,false,false,false,false,2023-09-27,2024-06-25,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=19&pollID=17&site=polls&sorttype=ASC,http://www.makemyyard.com/kd-7-blanc-rose-or-sneakerclearance_fr,kd 7 blanc rose or,5215,16,false,false,false,true,false,false,false,false,2024-02-23,2024-06-25,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » Welche farbe sollte unser neues MainDesign haben?",https://gamer-templates.de/index.php?commentspage=19&pollID=17&site=polls&sorttype=ASC,http://www.makemyyard.com/nike-kd-8-gris-or-sneakerclearance_fr,nike kd 8 gris or,5215,16,false,false,false,true,false,false,false,false,2024-02-23,2024-06-25,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » An was sollen Templates angepasst werden ?",https://gamer-templates.de/index.php?commentspage=20&pollID=14&site=polls&sorttype=ASC,http://www.makemyyard.com/mk-satchels-gia-gana-mksale_en,mk satchels gia gana,4801,15,false,false,false,true,false,false,false,false,2023-08-15,2024-06-19,false,false
0,"Gamer-Templates // Free DZCP - webSPELL Clan Templates, Enterpages, Logos, Playersheet, Tutorials... - Polls » An was sollen Templates angepasst werden ?",https://gamer-templates.de/index.php?commentspage=20&pollID=14&site=polls&sorttype=ASC,http://www.makemyyard.com/mk-bags-yellow-yellow-mksale_en,mk bags yellow yellow,4801,15,false,false,false,true,false,false,false,false,2023-08-15,2024-06-19,false,false
